radius,slot,step_input,he_output,dist_km
1.0,1828,-0.03477506799393456,-2.0064879317428395e-10,164.9624055815258
1.0,1829,-0.03478010432977743,2.4009848759715605e-10,164.97435013717262
1.0,1830,-0.03478453102892238,-7.206348678573763e-11,164.9848481181592
1.0,1831,-0.03479072847073609,-1.0800915097217954e-10,164.99954431883646
1.0,1852,-0.034297851247155293,-2.7706224258278163e-09,163.8266514220262
1.0,1859,-0.034251965404166126,-4.360058618129346e-10,163.71702998179788
1.0,1960,-0.03335000000763468,-3.013433396200065e-10,161.54713018666894
1.0,1973,-0.0333445263851838,-1.0099636410057747e-09,161.53387305925804
1.0,2038,-0.033381364341861786,-5.182358523558303e-10,161.62307371590546
1.0,2039,-0.033381364341861786,-3.064015127803645e-10,161.62307371590546
1.0,2111,-0.033294117536865855,7.63230522339983e-10,161.4117315134291
1.0,2116,-0.033294117536865855,-1.947809638410956e-10,161.4117315134291
1.0,2234,-0.034084201865306765,-5.101415081578847e-10,163.31561600939582
1.0,2235,-0.034084201865306765,7.34439405368096e-10,163.31561600939582
1.0,2236,-0.034084201865306765,-1.1434399844471098e-09,163.31561600939582
1.0,2269,-0.0340903376275651,2.325895644464941e-11,163.33031465390164
1.0,2270,-0.034095836219936275,-6.110612135462072e-10,163.3434857899276
1.0,2278,-0.03410560919276392,-3.6305517643016126e-10,163.366893006582
1.0,2281,-0.03415464445080062,-4.818965886855712e-10,163.48428660718577
1.0,2284,-0.03415819036105752,3.020590100389172e-10,163.49277247908282
1.0,2336,-0.034789055857687996,2.44151177502547e-11,164.99557812464212
1.0,2337,-0.034789055857687996,-1.0625762330991426e-09,164.99557812464212
1.0,2339,-0.03477621502828117,-2.9242841804310128e-12,164.96512605114015
1.0,2340,-0.03477621502828117,-1.2431689515035405e-10,164.96512605114015
1.0,2392,-0.03490019454496228,-3.6496953570040756e-10,165.2589094651525
1.0,2393,-0.03490019454496228,-4.94652735611542e-11,165.2589094651525
1.0,2402,-0.034851241639154464,5.990423207235523e-10,165.14297248639346
1.0,2403,-0.034851241639154464,1.530937431474113e-10,165.14297248639346
1.0,2411,-0.034851241639154464,3.1539576546619436e-10,165.14297248639346
1.0,2412,-0.034851241639154464,6.171594996043842e-10,165.14297248639346
1.0,2470,-0.03478180850467917,-2.0000362459493457e-10,164.97839169165937
1.0,2479,-0.034770575968225206,-2.1404332266709233e-11,164.95175122326265
1.0,2486,-0.034770575968225206,3.4665359177222676e-10,164.95175122326265
1.0,2487,-0.034770575968225206,9.527820401609235e-10,164.95175122326265
1.0,2535,-0.034770575968225206,-1.7514970679140922e-10,164.95175122326265
1.0,2542,-0.034770575968225206,2.697406443484627e-10,164.95175122326265
1.0,2545,-0.034770575968225206,6.5322982226452754e-12,164.95175122326265
1.0,2546,-0.034770575968225206,3.2956924140453314e-10,164.95175122326265
1.0,2547,-0.03477141199341764,-1.0926321368452024e-09,164.95373419188695
1.0,2552,-0.03477329801578117,7.230610493997931e-10,164.95820756184702
